remedialID,previousQscore,remedialScore,examName
4142,14,48, 2nd Quarter Exam 
4143,15,53, 2nd Quarter Exam 
4144,14,53, 2nd Quarter Exam 
4145,24,40, 4th Quarter Exam 
4146,15,56, 4th Quarter Exam 
4147,12,42, 2nd Quarter Exam 
4148,25,44, 3rd Quarter Exam 
4149,29,55, 4th Quarter Exam 
4150,27,34, 4th Quarter Exam 
4151,5,32, 1st Quarter Exam 
4152,17,51, 2nd Quarter Exam 
4153,26,34, 1st Quarter Exam 
4154,20,42, 4th Quarter Exam 
4155,4,48, 1st Quarter Exam 
4156,3,39, 1st Quarter Exam 
4157,5,58, 3rd Quarter Exam 
4158,29,45, 2nd Quarter Exam 
4159,9,52, 2nd Quarter Exam 
4160,18,44, 3rd Quarter Exam 
4161,7,57, 2nd Quarter Exam 
4162,26,51, 1st Quarter Exam 
4163,0,35, 4th Quarter Exam 
4164,26,57, 3rd Quarter Exam 
4165,2,30, 4th Quarter Exam 
4166,26,33, 4th Quarter Exam 
4167,16,30, 2nd Quarter Exam 
4168,11,60, 3rd Quarter Exam 
4169,6,52, 3rd Quarter Exam 
4170,25,60, 4th Quarter Exam 
4171,29,53, 4th Quarter Exam 
4172,21,60, 3rd Quarter Exam 
4173,17,59, 4th Quarter Exam 
4174,24,39, 3rd Quarter Exam 
4175,7,49, 2nd Quarter Exam 
4176,9,47, 4th Quarter Exam 
4177,5,41, 1st Quarter Exam 
4178,9,45, 3rd Quarter Exam 
4179,19,47, 3rd Quarter Exam 
4180,19,33, 1st Quarter Exam 
4181,20,32, 4th Quarter Exam 
4182,13,32, 3rd Quarter Exam 
4183,22,40, 3rd Quarter Exam 
4184,9,41, 2nd Quarter Exam 
4185,21,51, 1st Quarter Exam 
4186,23,48, 3rd Quarter Exam 
4187,0,41, 1st Quarter Exam 
4188,11,52, 4th Quarter Exam 
4189,27,55, 4th Quarter Exam 
4190,28,56, 3rd Quarter Exam 
4191,7,45, 2nd Quarter Exam 
4192,24,43, 2nd Quarter Exam 
4193,0,47, 1st Quarter Exam 
4194,16,46, 3rd Quarter Exam 
4195,25,33, 4th Quarter Exam 
4196,11,45, 2nd Quarter Exam 
4197,15,58, 2nd Quarter Exam 
4198,22,31, 2nd Quarter Exam 
4199,10,57, 1st Quarter Exam 
4200,9,48, 1st Quarter Exam 
4201,6,48, 4th Quarter Exam 
4202,22,46, 2nd Quarter Exam 
4203,21,56, 1st Quarter Exam 
4204,16,40, 3rd Quarter Exam 
4205,27,31, 3rd Quarter Exam 
4206,28,40, 2nd Quarter Exam 
4207,25,40, 3rd Quarter Exam 
4208,12,39, 4th Quarter Exam 
4209,7,41, 1st Quarter Exam 
4210,15,59, 1st Quarter Exam 
4211,3,39, 4th Quarter Exam 
4212,11,51, 2nd Quarter Exam 
4213,2,45, 4th Quarter Exam 
4214,15,41, 4th Quarter Exam 
4215,24,38, 2nd Quarter Exam 
4216,27,49, 4th Quarter Exam 
4217,26,60, 1st Quarter Exam 
4218,20,36, 4th Quarter Exam 
4219,15,48, 2nd Quarter Exam 
4220,25,57, 1st Quarter Exam 
4221,4,42, 1st Quarter Exam 
4222,13,36, 1st Quarter Exam 
4223,16,52, 3rd Quarter Exam 
4224,14,32, 3rd Quarter Exam 
4225,5,31, 3rd Quarter Exam 
4226,14,51, 4th Quarter Exam 
4227,15,58, 1st Quarter Exam 
4228,21,54, 4th Quarter Exam 
4229,8,34, 4th Quarter Exam 
4230,29,45, 2nd Quarter Exam 
4231,1,55, 3rd Quarter Exam 
4232,29,36, 4th Quarter Exam 
4233,16,36, 2nd Quarter Exam 
4234,5,54, 3rd Quarter Exam 
4235,22,32, 2nd Quarter Exam 
4236,6,42, 1st Quarter Exam 
4237,22,45, 2nd Quarter Exam 
4238,26,55, 4th Quarter Exam 
4239,15,47, 3rd Quarter Exam 
4240,18,37, 2nd Quarter Exam 
4241,1,42, 3rd Quarter Exam 
4242,25,32, 1st Quarter Exam 
4243,9,37, 1st Quarter Exam 
4244,2,54, 1st Quarter Exam 
4245,9,43, 4th Quarter Exam 
4246,9,53, 3rd Quarter Exam 
4247,20,31, 4th Quarter Exam 
4248,11,55, 1st Quarter Exam 
4249,0,33, 1st Quarter Exam 
4250,6,37, 3rd Quarter Exam 
4251,11,42, 3rd Quarter Exam 
4252,9,39, 4th Quarter Exam 
4253,7,52, 2nd Quarter Exam 
4254,13,55, 2nd Quarter Exam 
4255,3,31, 3rd Quarter Exam 
4256,10,47, 2nd Quarter Exam 
4257,8,37, 3rd Quarter Exam 
4258,13,31, 3rd Quarter Exam 
4259,25,48, 2nd Quarter Exam 
4260,8,48, 4th Quarter Exam 
4261,14,58, 2nd Quarter Exam 
4262,5,46, 4th Quarter Exam 
4263,22,31, 2nd Quarter Exam 
4264,14,54, 2nd Quarter Exam 
4265,18,52, 1st Quarter Exam 
4266,28,46, 1st Quarter Exam 
4267,7,30, 3rd Quarter Exam 
4268,28,52, 2nd Quarter Exam 
4269,27,57, 1st Quarter Exam 
4270,14,47, 3rd Quarter Exam 
4271,12,58, 4th Quarter Exam 
4272,2,52, 2nd Quarter Exam 
4273,10,49, 4th Quarter Exam 
4274,10,56, 3rd Quarter Exam 
4275,7,31, 2nd Quarter Exam 
4276,12,46, 2nd Quarter Exam 
4277,24,41, 4th Quarter Exam 
4278,3,49, 1st Quarter Exam 
4279,23,42, 3rd Quarter Exam 
4280,20,54, 4th Quarter Exam 
4281,8,47, 1st Quarter Exam 
4282,29,40, 1st Quarter Exam 
4283,7,50, 1st Quarter Exam 
4284,14,30, 2nd Quarter Exam 
4285,22,32, 4th Quarter Exam 
4286,22,38, 1st Quarter Exam 
4287,24,46, 4th Quarter Exam 
4288,13,57, 3rd Quarter Exam 
4289,14,49, 2nd Quarter Exam 
4290,24,39, 4th Quarter Exam 
4291,16,35, 4th Quarter Exam 
4292,3,53, 3rd Quarter Exam 
4293,12,38, 1st Quarter Exam 
4294,9,37, 1st Quarter Exam 
4295,15,54, 4th Quarter Exam 
4296,11,58, 2nd Quarter Exam 
4297,23,31, 3rd Quarter Exam 
4298,15,34, 2nd Quarter Exam 
4299,24,35, 4th Quarter Exam 
4300,9,34, 1st Quarter Exam 
4301,8,55, 1st Quarter Exam 
4302,23,32, 2nd Quarter Exam 
4303,2,39, 1st Quarter Exam 
4304,29,45, 1st Quarter Exam 
4305,3,39, 2nd Quarter Exam 
4306,0,48, 3rd Quarter Exam 
4307,10,32, 3rd Quarter Exam 
4308,27,32, 1st Quarter Exam 
4309,26,49, 1st Quarter Exam 
4310,6,44, 4th Quarter Exam 
4311,28,52, 2nd Quarter Exam 
4312,14,35, 1st Quarter Exam 
4313,9,48, 2nd Quarter Exam 
4314,7,48, 1st Quarter Exam 
4315,13,39, 2nd Quarter Exam 
4316,19,51, 2nd Quarter Exam 
4317,2,48, 1st Quarter Exam 
4318,21,51, 2nd Quarter Exam 
4319,3,54, 1st Quarter Exam 
4320,14,59, 3rd Quarter Exam 
4321,7,40, 2nd Quarter Exam 
4322,10,38, 4th Quarter Exam 
4323,18,49, 1st Quarter Exam 
4324,1,40, 3rd Quarter Exam 
4325,3,47, 4th Quarter Exam 
4326,1,30, 3rd Quarter Exam 
4327,26,47, 4th Quarter Exam 
4328,19,60, 4th Quarter Exam 
4329,22,46, 2nd Quarter Exam 
4330,6,37, 1st Quarter Exam 
4331,24,44, 2nd Quarter Exam 
4332,26,31, 2nd Quarter Exam 
4333,23,45, 1st Quarter Exam 
4334,27,55, 2nd Quarter Exam 
4335,14,38, 2nd Quarter Exam 
4336,0,47, 2nd Quarter Exam 
4337,3,38, 3rd Quarter Exam 
4338,2,56, 2nd Quarter Exam 
4339,22,40, 1st Quarter Exam 
4340,1,32, 3rd Quarter Exam 
4341,20,33, 2nd Quarter Exam 
4342,19,57, 2nd Quarter Exam 
4343,21,39, 1st Quarter Exam 
4344,28,32, 4th Quarter Exam 
4345,13,32, 3rd Quarter Exam 
4346,5,30, 3rd Quarter Exam 
4347,12,44, 4th Quarter Exam 
4348,9,58, 4th Quarter Exam 
4349,26,39, 3rd Quarter Exam 
4350,28,56, 1st Quarter Exam 
4351,9,45, 3rd Quarter Exam 
4352,5,41, 1st Quarter Exam 
4353,7,47, 2nd Quarter Exam 
4354,15,51, 2nd Quarter Exam 
4355,3,35, 3rd Quarter Exam 
4356,27,41, 2nd Quarter Exam 
4357,0,57, 3rd Quarter Exam 
4358,10,56, 1st Quarter Exam 
4359,6,31, 3rd Quarter Exam 
4360,15,60, 1st Quarter Exam 
4361,21,43, 1st Quarter Exam 
4362,11,35, 3rd Quarter Exam 
4363,8,41, 4th Quarter Exam 
4364,3,60, 1st Quarter Exam 
4365,6,57, 1st Quarter Exam 
4366,10,53, 1st Quarter Exam 
4367,11,46, 3rd Quarter Exam 
4368,22,34, 1st Quarter Exam 
4369,25,54, 1st Quarter Exam 
4370,27,60, 3rd Quarter Exam 
4371,2,55, 3rd Quarter Exam 
4372,7,41, 3rd Quarter Exam 
4373,10,36, 3rd Quarter Exam 
4374,26,35, 2nd Quarter Exam 
4375,16,36, 1st Quarter Exam 
4376,26,32, 2nd Quarter Exam 
4377,4,47, 4th Quarter Exam 
4378,25,42, 4th Quarter Exam 
4379,24,51, 2nd Quarter Exam 
4380,17,47, 1st Quarter Exam 
4381,7,54, 1st Quarter Exam 
4382,16,43, 3rd Quarter Exam 
4383,12,57, 4th Quarter Exam 
4384,8,60, 1st Quarter Exam 
4385,10,31, 2nd Quarter Exam 
4386,17,46, 2nd Quarter Exam 
4387,17,54, 1st Quarter Exam 
4388,12,58, 3rd Quarter Exam 
4389,22,32, 2nd Quarter Exam 
4390,24,58, 4th Quarter Exam 
4391,0,40, 3rd Quarter Exam 
4392,18,36, 4th Quarter Exam 
4393,6,33, 4th Quarter Exam 
4394,18,60, 2nd Quarter Exam 
4395,0,31, 2nd Quarter Exam 
4396,4,34, 3rd Quarter Exam 
4397,2,37, 1st Quarter Exam 
4398,17,42, 1st Quarter Exam 
4399,23,32, 1st Quarter Exam 
4400,29,45, 2nd Quarter Exam 
4401,20,43, 4th Quarter Exam 
4402,22,56, 2nd Quarter Exam 
4403,13,49, 1st Quarter Exam 
4404,15,36, 1st Quarter Exam 
4405,3,43, 4th Quarter Exam 
4406,3,37, 1st Quarter Exam 
4407,4,56, 1st Quarter Exam 
4408,11,37, 2nd Quarter Exam 
4409,15,56, 2nd Quarter Exam 
4410,5,60, 2nd Quarter Exam 
4411,18,36, 4th Quarter Exam 
4412,28,47, 3rd Quarter Exam 
4413,24,59, 4th Quarter Exam 
4414,22,38, 3rd Quarter Exam 
4415,4,30, 2nd Quarter Exam 
4416,16,55, 4th Quarter Exam 
4417,1,60, 3rd Quarter Exam 
4418,2,30, 4th Quarter Exam 
4419,2,53, 4th Quarter Exam 
4420,28,60, 2nd Quarter Exam 
4421,4,35, 1st Quarter Exam 
4422,12,56, 1st Quarter Exam 
4423,29,37, 3rd Quarter Exam 
4424,26,55, 1st Quarter Exam 
4425,12,45, 4th Quarter Exam 
4426,26,41, 4th Quarter Exam 
4427,22,45, 4th Quarter Exam 
4428,16,45, 3rd Quarter Exam 
4429,11,36, 2nd Quarter Exam 
4430,8,38, 4th Quarter Exam 
4431,6,38, 3rd Quarter Exam 
4432,12,44, 2nd Quarter Exam 
4433,8,41, 2nd Quarter Exam 
4434,19,47, 3rd Quarter Exam 
4435,5,35, 4th Quarter Exam 
4436,4,47, 2nd Quarter Exam 
4437,25,51, 2nd Quarter Exam 
4438,9,57, 1st Quarter Exam 
4439,5,58, 1st Quarter Exam 
4440,22,47, 4th Quarter Exam 
4441,23,36, 3rd Quarter Exam 
4442,28,53, 3rd Quarter Exam 
4443,16,47, 3rd Quarter Exam 
4444,12,54, 4th Quarter Exam 
4445,0,53, 3rd Quarter Exam 
4446,23,42, 1st Quarter Exam 
4447,20,40, 4th Quarter Exam 
4448,19,45, 1st Quarter Exam 
4449,26,52, 3rd Quarter Exam 
4450,5,49, 4th Quarter Exam 
4451,8,45, 2nd Quarter Exam 
4452,23,42, 4th Quarter Exam 
4453,0,55, 1st Quarter Exam 
4454,26,59, 1st Quarter Exam 
4455,25,35, 3rd Quarter Exam 
4456,11,56, 4th Quarter Exam 
4457,6,44, 4th Quarter Exam 
4458,1,45, 4th Quarter Exam 
4459,26,36, 3rd Quarter Exam 
4460,20,38, 1st Quarter Exam 
4461,10,40, 2nd Quarter Exam 
4462,7,37, 2nd Quarter Exam 
4463,29,43, 1st Quarter Exam 
4464,28,47, 4th Quarter Exam 
4465,11,50, 1st Quarter Exam 
4466,3,38, 3rd Quarter Exam 
4467,7,34, 3rd Quarter Exam 
4468,5,34, 4th Quarter Exam 
4469,17,49, 4th Quarter Exam 
4470,29,52, 4th Quarter Exam 
4471,11,38, 1st Quarter Exam 
4472,26,33, 1st Quarter Exam 
4473,21,30, 1st Quarter Exam 
4474,16,48, 2nd Quarter Exam 
4475,28,37, 2nd Quarter Exam 
4476,18,53, 4th Quarter Exam 
4477,25,31, 1st Quarter Exam 
4478,4,33, 2nd Quarter Exam 
4479,15,56, 2nd Quarter Exam 
4480,11,30, 4th Quarter Exam 
4481,2,30, 4th Quarter Exam 
4482,0,33, 3rd Quarter Exam 
4483,9,30, 1st Quarter Exam 
4484,2,38, 3rd Quarter Exam 
4485,29,40, 1st Quarter Exam 
4486,19,56, 3rd Quarter Exam 
4487,27,58, 3rd Quarter Exam 
4488,8,51, 2nd Quarter Exam 
4489,16,40, 4th Quarter Exam 
4490,21,50, 2nd Quarter Exam 
4491,29,43, 2nd Quarter Exam 
4492,6,49, 1st Quarter Exam 
4493,26,30, 4th Quarter Exam 
4494,5,31, 1st Quarter Exam 
4495,4,51, 4th Quarter Exam 
4496,19,52, 4th Quarter Exam 
4497,6,50, 4th Quarter Exam 
4498,17,48, 1st Quarter Exam 
4499,3,36, 2nd Quarter Exam 
4500,18,58, 1st Quarter Exam 
4501,17,35, 2nd Quarter Exam 
4502,8,41, 2nd Quarter Exam 
4503,0,43, 1st Quarter Exam 
4504,12,30, 3rd Quarter Exam 
4505,18,30, 3rd Quarter Exam 
4506,7,49, 4th Quarter Exam 
4507,10,60, 1st Quarter Exam 
4508,13,55, 1st Quarter Exam 
4509,4,37, 1st Quarter Exam 
4510,13,53, 1st Quarter Exam 
4511,1,58, 1st Quarter Exam 
4512,4,46, 1st Quarter Exam 
4513,24,54, 1st Quarter Exam 
4514,25,47, 4th Quarter Exam 
4515,26,51, 4th Quarter Exam 
4516,4,47, 1st Quarter Exam 
4517,23,44, 1st Quarter Exam 
4518,22,49, 3rd Quarter Exam 
4519,11,36, 4th Quarter Exam 
4520,3,54, 2nd Quarter Exam 
4521,4,52, 4th Quarter Exam 
4522,2,41, 3rd Quarter Exam 
4523,26,45, 1st Quarter Exam 
4524,5,46, 4th Quarter Exam 
4525,2,58, 1st Quarter Exam 
4526,15,60, 3rd Quarter Exam 
4527,19,33, 2nd Quarter Exam 
4528,24,48, 2nd Quarter Exam 
4529,23,35, 4th Quarter Exam 
4530,13,58, 1st Quarter Exam 
4531,21,57, 1st Quarter Exam 
4532,29,54, 4th Quarter Exam 
4533,1,32, 4th Quarter Exam 
4534,7,43, 1st Quarter Exam 
4535,2,54, 2nd Quarter Exam 
4536,25,33, 4th Quarter Exam 
4537,20,30, 2nd Quarter Exam 
4538,20,35, 4th Quarter Exam 
4539,25,44, 4th Quarter Exam 
4540,2,55, 1st Quarter Exam 
4541,6,47, 4th Quarter Exam 
4542,16,60, 2nd Quarter Exam 
4543,8,49, 4th Quarter Exam 
4544,25,47, 4th Quarter Exam 
4545,19,52, 3rd Quarter Exam 
4546,6,58, 3rd Quarter Exam 
4547,4,50, 4th Quarter Exam 
4548,23,40, 2nd Quarter Exam 
4549,21,32, 2nd Quarter Exam 
4550,14,42, 2nd Quarter Exam 
4551,18,45, 1st Quarter Exam 
4552,4,34, 4th Quarter Exam 
4553,12,57, 1st Quarter Exam 
4554,19,40, 2nd Quarter Exam 
4555,20,32, 1st Quarter Exam 
4556,17,34, 4th Quarter Exam 
4557,22,39, 2nd Quarter Exam 
4558,0,36, 3rd Quarter Exam 
4559,21,48, 1st Quarter Exam 
4560,29,52, 3rd Quarter Exam 
4561,16,56, 3rd Quarter Exam 
4562,10,59, 3rd Quarter Exam 
4563,7,30, 4th Quarter Exam 
4564,5,32, 2nd Quarter Exam 
4565,9,60, 3rd Quarter Exam 
4566,13,60, 3rd Quarter Exam 
4567,12,58, 3rd Quarter Exam 
4568,10,34, 3rd Quarter Exam 
4569,0,37, 4th Quarter Exam 
4570,22,54, 2nd Quarter Exam 
4571,12,52, 3rd Quarter Exam 
4572,6,47, 3rd Quarter Exam 
4573,25,44, 4th Quarter Exam 
4574,26,36, 1st Quarter Exam 
4575,1,42, 3rd Quarter Exam 
4576,15,57, 2nd Quarter Exam 
4577,29,57, 1st Quarter Exam 
4578,18,46, 1st Quarter Exam 
4579,13,57, 3rd Quarter Exam 
4580,10,54, 4th Quarter Exam 
4581,9,57, 3rd Quarter Exam 
4582,12,52, 3rd Quarter Exam 
4583,28,33, 2nd Quarter Exam 
4584,1,56, 4th Quarter Exam 
4585,4,47, 1st Quarter Exam 
4586,15,49, 3rd Quarter Exam 
4587,25,57, 4th Quarter Exam 
4588,9,38, 4th Quarter Exam 
4589,10,56, 4th Quarter Exam 
4590,25,42, 2nd Quarter Exam 
4591,10,58, 1st Quarter Exam 
4592,9,46, 2nd Quarter Exam 
4593,22,52, 3rd Quarter Exam 
4594,1,38, 4th Quarter Exam 
4595,0,42, 4th Quarter Exam 
4596,16,34, 1st Quarter Exam 
4597,27,52, 2nd Quarter Exam 
4598,28,60, 3rd Quarter Exam 
4599,22,38, 4th Quarter Exam 
4600,15,60, 1st Quarter Exam 
4601,8,45, 3rd Quarter Exam 
4602,23,40, 2nd Quarter Exam 
4603,16,41, 3rd Quarter Exam 
4604,19,34, 3rd Quarter Exam 
4605,4,41, 4th Quarter Exam 
4606,10,57, 2nd Quarter Exam 
4607,5,42, 2nd Quarter Exam 
4608,12,38, 2nd Quarter Exam 
4609,11,48, 3rd Quarter Exam 
4610,4,39, 1st Quarter Exam 
4611,0,34, 3rd Quarter Exam 
4612,23,47, 1st Quarter Exam 
4613,25,59, 4th Quarter Exam 
4614,4,40, 2nd Quarter Exam 
4615,15,40, 3rd Quarter Exam 
4616,18,57, 2nd Quarter Exam 
4617,9,60, 2nd Quarter Exam 
4618,17,32, 2nd Quarter Exam 
4619,12,32, 4th Quarter Exam 
4620,9,43, 1st Quarter Exam 
4621,18,38, 2nd Quarter Exam 
4622,16,43, 2nd Quarter Exam 
4623,23,60, 4th Quarter Exam 
4624,5,36, 3rd Quarter Exam 
4625,18,58, 3rd Quarter Exam 
4626,5,39, 3rd Quarter Exam 
4627,24,51, 4th Quarter Exam 
4628,28,38, 3rd Quarter Exam 
4629,5,41, 1st Quarter Exam 
4630,12,44, 1st Quarter Exam 
4631,25,34, 2nd Quarter Exam 
4632,27,31, 1st Quarter Exam 
4633,22,31, 2nd Quarter Exam 
4634,11,54, 4th Quarter Exam 
4635,25,49, 3rd Quarter Exam 
4636,2,34, 1st Quarter Exam 
4637,9,40, 4th Quarter Exam 
4638,14,49, 2nd Quarter Exam 
4639,14,53, 2nd Quarter Exam 
4640,0,38, 4th Quarter Exam 
4641,3,36, 1st Quarter Exam 
4642,28,30, 3rd Quarter Exam 
4643,7,30, 3rd Quarter Exam 
4644,9,37, 4th Quarter Exam 
4645,25,60, 1st Quarter Exam 
4646,3,53, 3rd Quarter Exam 
4647,18,30, 1st Quarter Exam 
4648,5,33, 3rd Quarter Exam 
4649,25,53, 4th Quarter Exam 
4650,7,41, 4th Quarter Exam 
4651,8,43, 4th Quarter Exam 
4652,11,57, 4th Quarter Exam 
4653,25,48, 1st Quarter Exam 
4654,27,51, 1st Quarter Exam 
4655,19,35, 4th Quarter Exam 
4656,12,44, 2nd Quarter Exam 
4657,15,53, 4th Quarter Exam 
4658,26,55, 4th Quarter Exam 
4659,5,41, 4th Quarter Exam 
4660,7,56, 3rd Quarter Exam 
4661,24,52, 4th Quarter Exam 
4662,2,34, 1st Quarter Exam 
4663,17,42, 4th Quarter Exam 
4664,9,36, 2nd Quarter Exam 
4665,7,52, 2nd Quarter Exam 
4666,27,38, 1st Quarter Exam 
4667,20,37, 4th Quarter Exam 
4668,20,33, 2nd Quarter Exam 
4669,13,42, 4th Quarter Exam 
4670,9,33, 4th Quarter Exam 
4671,26,42, 2nd Quarter Exam 
4672,16,46, 1st Quarter Exam 
4673,16,46, 3rd Quarter Exam 
4674,24,48, 3rd Quarter Exam 
4675,29,51, 3rd Quarter Exam 
4676,11,45, 1st Quarter Exam 
4677,13,44, 2nd Quarter Exam 
4678,14,56, 3rd Quarter Exam 
4679,11,36, 3rd Quarter Exam 
4680,19,56, 2nd Quarter Exam 
4681,25,44, 1st Quarter Exam 
4682,3,32, 4th Quarter Exam 
4683,28,51, 1st Quarter Exam 
4684,7,59, 2nd Quarter Exam 
4685,9,36, 3rd Quarter Exam 
4686,20,50, 2nd Quarter Exam 
4687,13,37, 4th Quarter Exam 
4688,3,59, 4th Quarter Exam 
4689,16,59, 4th Quarter Exam 
4690,24,52, 4th Quarter Exam 
4691,1,50, 1st Quarter Exam 
4692,28,30, 2nd Quarter Exam 
4693,19,33, 4th Quarter Exam 
4694,13,41, 4th Quarter Exam 
4695,1,39, 2nd Quarter Exam 
4696,1,59, 3rd Quarter Exam 
4697,0,41, 2nd Quarter Exam 
4698,29,48, 4th Quarter Exam 
4699,23,33, 4th Quarter Exam 
4700,28,41, 1st Quarter Exam 
4701,26,41, 1st Quarter Exam 
4702,20,59, 4th Quarter Exam 
4703,21,48, 2nd Quarter Exam 
4704,25,45, 4th Quarter Exam 
4705,22,56, 2nd Quarter Exam 
4706,24,47, 2nd Quarter Exam 
4707,6,47, 4th Quarter Exam 
4708,20,36, 1st Quarter Exam 
4709,3,51, 4th Quarter Exam 
4710,1,43, 4th Quarter Exam 
4711,8,36, 1st Quarter Exam 
4712,24,37, 4th Quarter Exam 
4713,25,56, 3rd Quarter Exam 
4714,8,47, 2nd Quarter Exam 
4715,3,40, 2nd Quarter Exam 
4716,22,60, 2nd Quarter Exam 
4717,1,30, 2nd Quarter Exam 
4718,17,48, 2nd Quarter Exam 
4719,26,33, 4th Quarter Exam 
4720,20,35, 4th Quarter Exam 
4721,16,34, 1st Quarter Exam 
4722,1,38, 1st Quarter Exam 
4723,8,38, 2nd Quarter Exam 
4724,1,45, 2nd Quarter Exam 
4725,2,37, 4th Quarter Exam 
4726,10,36, 1st Quarter Exam 
4727,2,50, 4th Quarter Exam 
4728,12,42, 1st Quarter Exam 
4729,3,40, 1st Quarter Exam 
4730,7,42, 1st Quarter Exam 
4731,2,43, 1st Quarter Exam 
4732,25,48, 2nd Quarter Exam 
4733,12,30, 2nd Quarter Exam 
4734,0,59, 3rd Quarter Exam 
4735,20,43, 2nd Quarter Exam 
4736,12,59, 1st Quarter Exam 
4737,21,54, 1st Quarter Exam 
4738,17,43, 2nd Quarter Exam 
4739,26,45, 1st Quarter Exam 
4740,13,57, 3rd Quarter Exam 
4741,7,51, 2nd Quarter Exam 
4742,2,56, 1st Quarter Exam 
4743,18,49, 3rd Quarter Exam 
4744,0,51, 3rd Quarter Exam 
4745,27,32, 1st Quarter Exam 
4746,18,34, 2nd Quarter Exam 
4747,29,60, 2nd Quarter Exam 
4748,23,56, 1st Quarter Exam 
4749,29,45, 1st Quarter Exam 
4750,11,38, 3rd Quarter Exam 
4751,11,56, 4th Quarter Exam 
4752,14,42, 2nd Quarter Exam 
4753,3,48, 2nd Quarter Exam 
4754,4,58, 1st Quarter Exam 
4755,2,58, 2nd Quarter Exam 
4756,12,55, 1st Quarter Exam 
4757,20,57, 4th Quarter Exam 
4758,5,48, 4th Quarter Exam 
4759,1,32, 3rd Quarter Exam 
4760,12,46, 2nd Quarter Exam 
4761,29,48, 2nd Quarter Exam 
4762,13,44, 4th Quarter Exam 
4763,6,45, 2nd Quarter Exam 
4764,20,52, 2nd Quarter Exam 
4765,13,58, 3rd Quarter Exam 
4766,25,46, 3rd Quarter Exam 
4767,17,58, 3rd Quarter Exam 
4768,19,49, 4th Quarter Exam 
4769,0,53, 4th Quarter Exam 
4770,17,52, 1st Quarter Exam 
4771,2,32, 2nd Quarter Exam 
4772,17,36, 3rd Quarter Exam 
4773,17,45, 4th Quarter Exam 
4774,21,36, 3rd Quarter Exam 
4775,9,44, 2nd Quarter Exam 
4776,6,54, 1st Quarter Exam 
4777,16,52, 3rd Quarter Exam 
4778,26,46, 1st Quarter Exam 
4779,8,54, 4th Quarter Exam 
4780,25,45, 1st Quarter Exam 
4781,8,56, 4th Quarter Exam 
4782,28,60, 3rd Quarter Exam 
4783,12,46, 1st Quarter Exam 
4784,12,46, 2nd Quarter Exam 
4785,14,43, 3rd Quarter Exam 
4786,8,56, 3rd Quarter Exam 
4787,24,34, 4th Quarter Exam 
4788,2,41, 3rd Quarter Exam 
4789,11,30, 4th Quarter Exam 
4790,24,31, 1st Quarter Exam 
4791,29,57, 1st Quarter Exam 
4792,10,31, 1st Quarter Exam 
4793,26,40, 2nd Quarter Exam 
4794,22,33, 2nd Quarter Exam 
4795,5,36, 3rd Quarter Exam 
4796,29,33, 3rd Quarter Exam 
4797,1,31, 1st Quarter Exam 
4798,3,44, 2nd Quarter Exam 
4799,21,48, 4th Quarter Exam 
4800,6,42, 1st Quarter Exam 
4801,16,48, 4th Quarter Exam 
4802,1,36, 3rd Quarter Exam 
4803,6,41, 3rd Quarter Exam 
4804,6,43, 1st Quarter Exam 
4805,14,37, 3rd Quarter Exam 
4806,28,32, 3rd Quarter Exam 
4807,2,37, 1st Quarter Exam 
4808,16,59, 1st Quarter Exam 
4809,10,30, 2nd Quarter Exam 
4810,20,53, 1st Quarter Exam 
4811,27,58, 1st Quarter Exam 
4812,24,41, 4th Quarter Exam 
4813,13,48, 4th Quarter Exam 
4814,12,52, 1st Quarter Exam 
4815,15,41, 2nd Quarter Exam 
4816,21,55, 1st Quarter Exam 
4817,27,59, 1st Quarter Exam 
4818,25,48, 4th Quarter Exam 
4819,16,41, 1st Quarter Exam 
4820,9,32, 2nd Quarter Exam 
4821,6,49, 1st Quarter Exam 
4822,27,46, 1st Quarter Exam 
4823,10,53, 4th Quarter Exam 
4824,8,48, 2nd Quarter Exam 
4825,26,39, 3rd Quarter Exam 
4826,14,36, 2nd Quarter Exam 
4827,29,53, 1st Quarter Exam 
4828,9,47, 3rd Quarter Exam 
4829,12,30, 2nd Quarter Exam 
4830,22,33, 4th Quarter Exam 
4831,29,40, 1st Quarter Exam 
4832,29,46, 1st Quarter Exam 
4833,19,46, 3rd Quarter Exam 
4834,15,32, 2nd Quarter Exam 
4835,23,43, 1st Quarter Exam 
4836,0,50, 1st Quarter Exam 
4837,19,47, 2nd Quarter Exam 
4838,8,48, 2nd Quarter Exam 
4839,27,51, 4th Quarter Exam 
4840,24,30, 3rd Quarter Exam 
4841,24,39, 1st Quarter Exam 
4842,11,34, 4th Quarter Exam 
4843,7,39, 3rd Quarter Exam 
4844,8,41, 1st Quarter Exam 
4845,7,35, 4th Quarter Exam 
4846,18,31, 2nd Quarter Exam 
4847,5,52, 3rd Quarter Exam 
4848,16,56, 2nd Quarter Exam 
4849,10,34, 3rd Quarter Exam 
4850,15,36, 2nd Quarter Exam 
4851,18,56, 3rd Quarter Exam 
4852,20,52, 4th Quarter Exam 
4853,3,39, 2nd Quarter Exam 
4854,18,58, 3rd Quarter Exam 
4855,28,39, 4th Quarter Exam 
4856,8,60, 1st Quarter Exam 
4857,12,47, 4th Quarter Exam 
4858,3,41, 4th Quarter Exam 
