studentExamsID,shortExamsIndex,shortExamsID,firstQuarterScores,secondQuarterScores,thirdQuarterScores,fourthQuarterScores
3415,13658,4277,19,16,8,15
3415,13659,4277,19,14,19,2
3415,13660,4277,8,8,10,5
3416,13661,4278,5,18,3,10
3416,13662,4278,1,20,2,11
3416,13663,4278,2,2,5,4
3416,13664,4278,7,19,15,12
3417,13665,4281,4,2,15,0
3417,13666,4281,16,1,2,9
3417,13667,4281,13,12,8,8
3417,13668,4281,16,18,17,19
3418,13669,4282,6,7,11,15
3418,13670,4282,18,8,4,0
3418,13671,4282,18,20,19,6
3418,13672,4282,11,16,2,1
3419,13673,4283,2,17,20,2
3419,13674,4283,18,15,19,19
3419,13675,4283,16,16,17,9
3419,13676,4283,15,20,8,9
3420,13677,4284,19,1,11,14
3420,13678,4284,6,5,5,10
3420,13679,4284,19,20,19,12
3420,13680,4284,7,0,13,6
3421,13681,4285,9,14,20,5
3421,13682,4285,11,8,9,16
3421,13683,4285,13,7,4,14
3421,13684,4285,4,13,3,3
3422,13685,4286,3,1,4,16
3422,13686,4286,6,9,6,10
3422,13687,4286,0,17,7,6
3422,13688,4286,18,18,18,18
3423,13689,4287,14,5,9,17
3423,13690,4287,14,0,17,14
3423,13691,4287,3,13,10,0
3423,13692,4287,13,10,1,19
3424,13693,4288,14,12,3,0
3424,13694,4288,0,4,1,19
3424,13695,4288,5,15,6,10
3424,13696,4288,2,17,13,20
3425,13697,4291,8,8,20,6
3425,13698,4291,8,0,9,13
3425,13699,4291,14,10,13,0
3425,13700,4291,7,13,8,0
3426,13701,4292,7,8,16,0
3426,13702,4292,14,1,3,10
3426,13703,4292,13,7,17,16
3426,13704,4292,4,12,18,17
3427,13705,4293,9,2,11,18
3427,13706,4293,13,6,16,17
3427,13707,4293,7,20,16,15
3427,13708,4293,8,6,1,2
3428,13709,4294,12,6,18,12
3428,13710,4294,12,0,7,13
3428,13711,4294,3,4,9,20
3428,13712,4294,9,20,0,16
3429,13713,4295,8,8,16,4
3429,13714,4295,10,19,11,6
3429,13715,4295,10,13,12,0
3429,13716,4295,16,11,6,14
3430,13717,4296,20,16,3,10
3430,13718,4296,5,19,4,6
3430,13719,4296,6,2,7,10
3430,13720,4296,13,14,9,4
3431,13721,4297,0,13,10,8
3431,13722,4297,3,20,0,19
3431,13723,4297,7,11,3,14
3431,13724,4297,11,0,11,6
3432,13725,4298,3,3,7,19
3432,13726,4298,2,10,20,4
3432,13727,4298,1,16,14,2
3432,13728,4298,0,11,5,8
3433,13729,4301,18,9,6,0
3433,13730,4301,12,7,13,12
3433,13731,4301,18,10,6,11
3433,13732,4301,15,18,1,4
3434,13733,4302,15,3,9,8
3434,13734,4302,3,4,16,12
3434,13735,4302,2,2,13,0
3434,13736,4302,11,20,18,16
3435,13737,4303,18,11,13,12
3435,13738,4303,20,2,12,9
3435,13739,4303,19,13,17,4
3435,13740,4303,11,13,18,10
3436,13741,4304,2,6,10,11
3436,13742,4304,6,3,6,2
3436,13743,4304,1,6,3,18
3436,13744,4304,13,10,7,3
3437,13745,4305,14,20,18,10
3437,13746,4305,5,15,5,10
3437,13747,4305,17,13,2,19
3437,13748,4305,10,4,2,14
3438,13749,4306,16,19,7,17
3438,13750,4306,6,11,20,6
3438,13751,4306,5,2,2,8
3438,13752,4306,10,10,11,0
3439,13753,4307,1,11,13,11
3439,13754,4307,19,12,0,16
3439,13755,4307,2,1,11,12
3439,13756,4307,10,18,3,1
3440,13757,4308,16,10,14,1
3440,13758,4308,1,3,5,4
3440,13759,4308,18,2,2,8
3440,13760,4308,16,4,12,3
3441,13761,4311,1,3,5,20
3441,13762,4311,19,0,4,18
3441,13763,4311,15,7,17,20
3441,13764,4311,12,16,6,4
3442,13765,4312,7,12,19,3
3442,13766,4312,18,16,11,5
3442,13767,4312,16,16,12,3
3442,13768,4312,11,15,11,0
3443,13769,4313,10,0,6,15
3443,13770,4313,10,11,6,5
3443,13771,4313,4,3,6,2
3443,13772,4313,15,19,20,6
3444,13773,4314,9,16,13,17
3444,13774,4314,8,7,0,16
3444,13775,4314,14,0,7,6
3444,13776,4314,1,1,2,4
3445,13777,4315,4,16,12,5
3445,13778,4315,10,9,9,13
3445,13779,4315,16,13,10,14
3445,13780,4315,7,2,7,3
3446,13781,4316,14,7,14,4
3446,13782,4316,14,0,19,13
3446,13783,4316,14,8,11,6
3446,13784,4316,11,16,9,19
3447,13785,4317,16,13,15,14
3447,13786,4317,16,20,14,3
3447,13787,4317,7,1,1,19
3447,13788,4317,5,4,18,18
3448,13789,4318,0,5,4,3
3448,13790,4318,11,3,0,12
3448,13791,4318,8,9,11,14
3448,13792,4318,8,8,14,17
3449,13793,4321,3,4,19,0
3449,13794,4321,20,11,10,14
3449,13795,4321,19,3,5,19
3449,13796,4321,13,18,4,14
3450,13797,4322,7,0,10,0
3450,13798,4322,0,19,18,17
3450,13799,4322,0,15,14,1
3450,13800,4322,12,17,6,18
3451,13801,4323,8,2,10,17
3451,13802,4323,17,18,10,2
3451,13803,4323,11,1,3,17
3451,13804,4323,14,12,2,5
3452,13805,4324,13,6,16,17
3452,13806,4324,1,5,17,5
3452,13807,4324,19,10,9,10
3452,13808,4324,19,3,15,19
3453,13809,4325,20,1,20,13
3453,13810,4325,20,2,10,13
3453,13811,4325,17,17,15,20
3453,13812,4325,2,19,11,13
3454,13813,4326,3,1,6,9
3454,13814,4326,12,19,0,4
3454,13815,4326,14,8,20,10
3454,13816,4326,18,3,15,15
3455,13817,4327,3,3,10,13
3455,13818,4327,6,16,6,12
3455,13819,4327,2,12,20,0
3455,13820,4327,18,3,3,6
3456,13821,4328,7,6,2,9
3456,13822,4328,13,0,1,18
3456,13823,4328,17,5,6,19
3456,13824,4328,13,18,6,14
3457,13825,4331,20,5,19,18
3457,13826,4331,11,15,13,6
3457,13827,4331,15,8,16,16
3457,13828,4331,19,7,18,4
3458,13829,4332,15,20,3,17
3458,13830,4332,2,18,11,7
3458,13831,4332,9,2,1,10
3458,13832,4332,1,1,17,17
3459,13833,4333,17,3,7,20
3459,13834,4333,14,15,16,8
3459,13835,4333,15,15,10,7
3459,13836,4333,18,18,6,1
3460,13837,4334,2,9,1,1
3460,13838,4334,18,6,10,16
3460,13839,4334,1,10,14,5
3460,13840,4334,13,16,6,14
3461,13841,4335,2,14,18,3
3461,13842,4335,20,8,18,7
3461,13843,4335,20,7,9,17
3461,13844,4335,16,13,6,15
3462,13845,4336,6,14,7,15
3462,13846,4336,0,7,1,14
3462,13847,4336,11,3,2,14
3462,13848,4336,17,3,19,9
3463,13849,4337,16,16,11,12
3463,13850,4337,1,2,16,7
3463,13851,4337,19,10,14,12
3463,13852,4337,13,7,1,12
3464,13853,4338,14,14,20,7
3464,13854,4338,0,19,8,20
3464,13855,4338,19,13,10,10
3464,13856,4338,18,11,12,4
3465,13857,4341,4,9,7,16
3465,13858,4341,13,10,7,6
3465,13859,4341,9,11,17,15
3465,13860,4341,19,15,9,9
3466,13861,4342,9,10,20,9
3466,13862,4342,9,13,17,12
3466,13863,4342,1,6,4,14
3466,13864,4342,15,5,6,20
3467,13865,4343,10,15,0,14
3467,13866,4343,2,0,0,19
3467,13867,4343,18,6,18,19
3467,13868,4343,13,12,1,5
3468,13869,4344,1,4,0,1
3468,13870,4344,0,15,2,17
3468,13871,4344,16,17,10,7
3468,13872,4344,2,13,11,20
3469,13873,4345,3,15,10,5
3469,13874,4345,0,20,12,8
3469,13875,4345,4,0,13,3
3469,13876,4345,10,3,17,4
3470,13877,4346,20,1,7,18
3470,13878,4346,6,7,16,17
3470,13879,4346,3,3,6,16
3470,13880,4346,15,11,7,18
3471,13881,4347,13,15,7,7
3471,13882,4347,5,19,0,12
3471,13883,4347,16,17,9,11
3471,13884,4347,20,6,8,19
3472,13885,4348,13,5,4,9
3472,13886,4348,16,20,5,17
3472,13887,4348,2,1,14,12
3472,13888,4348,2,14,6,14
3473,13889,4351,15,17,2,3
3473,13890,4351,20,0,17,18
3473,13891,4351,15,12,1,5
3473,13892,4351,3,20,10,15
3474,13893,4352,10,10,11,20
3474,13894,4352,11,7,7,20
3474,13895,4352,15,17,13,13
3474,13896,4352,12,7,16,5
3475,13897,4353,18,16,8,9
3475,13898,4353,4,20,3,19
3475,13899,4353,19,3,0,20
3475,13900,4353,20,6,16,1
3476,13901,4354,6,9,2,12
3476,13902,4354,14,1,9,16
3476,13903,4354,7,11,3,12
3476,13904,4354,3,6,11,3
3477,13905,4355,18,0,14,1
3477,13906,4355,0,5,10,0
3477,13907,4355,10,10,8,13
3477,13908,4355,18,2,3,4
3478,13909,4356,5,12,17,6
3478,13910,4356,17,12,7,6
3478,13911,4356,5,4,18,10
3478,13912,4356,9,4,11,0
3479,13913,4357,1,6,0,15
3479,13914,4357,1,11,14,20
3479,13915,4357,14,1,14,12
3479,13916,4357,5,16,4,20
3480,13917,4358,15,14,8,16
3480,13918,4358,12,18,10,18
3480,13919,4358,11,18,4,14
3480,13920,4358,14,14,10,6
3481,13921,4361,20,6,20,5
3481,13922,4361,11,9,13,20
3481,13923,4361,18,8,3,19
3481,13924,4361,10,2,13,11
3482,13925,4362,8,11,6,19
3482,13926,4362,4,12,15,2
3482,13927,4362,17,0,12,20
3482,13928,4362,0,3,14,3
3483,13929,4363,1,5,19,8
3483,13930,4363,5,4,3,20
3483,13931,4363,9,17,13,8
3483,13932,4363,12,12,17,0
3484,13933,4364,18,11,12,16
3484,13934,4364,17,11,12,2
3484,13935,4364,9,1,7,4
3484,13936,4364,17,7,16,13
3485,13937,4365,0,18,18,10
3485,13938,4365,2,11,12,15
3485,13939,4365,9,12,14,14
3485,13940,4365,6,20,7,20
3486,13941,4366,4,10,19,12
3486,13942,4366,9,2,20,0
3486,13943,4366,8,7,15,2
3486,13944,4366,18,0,17,6
3487,13945,4367,6,15,3,19
3487,13946,4367,9,8,19,0
3487,13947,4367,5,18,13,1
3487,13948,4367,6,1,6,16
3488,13949,4368,9,5,14,11
3488,13950,4368,11,12,15,17
3488,13951,4368,8,14,3,7
3488,13952,4368,9,18,20,15
3489,13953,4371,2,3,17,16
3489,13954,4371,3,15,15,16
3489,13955,4371,12,1,16,15
3489,13956,4371,12,15,4,12
3490,13957,4372,14,12,10,0
3490,13958,4372,16,18,18,4
3490,13959,4372,20,2,1,9
3490,13960,4372,9,18,9,16
3491,13961,4373,6,15,3,0
3491,13962,4373,15,18,12,14
3491,13963,4373,16,14,14,10
3491,13964,4373,12,11,7,9
3492,13965,4374,7,14,11,11
3492,13966,4374,18,12,6,14
3492,13967,4374,12,19,10,12
3492,13968,4374,8,20,12,16
3493,13969,4375,9,6,13,6
3493,13970,4375,12,5,15,9
3493,13971,4375,13,1,10,9
3493,13972,4375,19,4,12,9
3494,13973,4376,3,0,11,3
3494,13974,4376,13,12,7,10
3494,13975,4376,11,8,1,20
3494,13976,4376,10,17,15,2
3495,13977,4377,14,13,5,20
3495,13978,4377,4,16,0,0
3495,13979,4377,16,5,2,3
3495,13980,4377,13,14,15,3
3496,13981,4378,5,10,5,20
3496,13982,4378,6,4,20,17
3496,13983,4378,14,16,10,11
3496,13984,4378,7,13,7,1
3497,13985,4381,4,6,17,20
3497,13986,4381,16,13,13,18
3497,13987,4381,6,1,12,6
3497,13988,4381,11,16,6,12
3498,13989,4382,7,19,3,18
3498,13990,4382,13,9,6,4
3498,13991,4382,17,4,10,19
3498,13992,4382,3,1,2,9
3499,13993,4383,6,11,11,4
3499,13994,4383,5,7,14,18
3499,13995,4383,5,18,18,13
3499,13996,4383,14,8,1,9
3500,13997,4384,3,4,18,5
3500,13998,4384,3,10,5,18
3500,13999,4384,17,10,9,8
3500,14000,4384,1,0,9,14
3501,14001,4385,6,3,3,6
3501,14002,4385,20,1,3,9
3501,14003,4385,17,10,17,20
3501,14004,4385,7,1,3,10
3502,14005,4386,8,3,1,16
3502,14006,4386,13,14,14,12
3502,14007,4386,20,3,16,7
3502,14008,4386,13,18,4,5
3503,14009,4387,17,0,8,9
3503,14010,4387,5,11,0,2
3503,14011,4387,19,15,20,7
3503,14012,4387,9,16,12,2
3504,14013,4388,5,9,11,8
3504,14014,4388,0,17,14,3
3504,14015,4388,7,0,20,20
3504,14016,4388,3,19,11,7
3505,14017,4391,2,16,2,6
3505,14018,4391,5,2,14,17
3505,14019,4391,2,16,13,0
3505,14020,4391,5,13,0,5
3506,14021,4392,20,17,6,12
3506,14022,4392,17,6,6,1
3506,14023,4392,18,6,15,3
3506,14024,4392,20,11,10,5
3507,14025,4393,3,5,12,6
3507,14026,4393,14,11,1,11
3507,14027,4393,1,11,3,17
3507,14028,4393,5,7,10,15
3508,14029,4394,7,14,15,9
3508,14030,4394,10,14,15,16
3508,14031,4394,17,11,0,11
3508,14032,4394,2,20,16,10
3509,14033,4395,20,1,18,14
3509,14034,4395,16,13,18,4
3509,14035,4395,18,16,1,6
3509,14036,4395,20,16,12,13
3510,14037,4396,3,11,16,15
3510,14038,4396,1,17,3,6
3510,14039,4396,16,6,4,20
3510,14040,4396,0,13,3,7
3511,14041,4397,6,2,4,3
3511,14042,4397,10,10,6,12
3511,14043,4397,12,19,20,3
3511,14044,4397,15,18,20,9
3512,14045,4398,19,12,2,1
3512,14046,4398,4,13,10,16
3512,14047,4398,16,10,1,12
3512,14048,4398,18,5,11,13
3513,14049,4401,5,8,12,10
3513,14050,4401,9,11,16,20
3513,14051,4401,6,6,5,9
3513,14052,4401,20,5,9,0
3514,14053,4402,19,12,20,13
3514,14054,4402,18,12,10,4
3514,14055,4402,13,6,19,0
3514,14056,4402,18,2,13,6
3515,14057,4403,2,17,4,4
3515,14058,4403,18,4,12,3
3515,14059,4403,19,14,5,6
3515,14060,4403,5,12,13,0
3516,14061,4404,10,1,12,13
3516,14062,4404,17,17,18,1
3516,14063,4404,2,12,10,14
3516,14064,4404,12,14,14,9
3517,14065,4405,20,20,0,17
3517,14066,4405,6,0,2,15
3517,14067,4405,16,18,16,15
3517,14068,4405,11,9,5,13
3518,14069,4406,3,13,17,16
3518,14070,4406,8,14,18,10
3518,14071,4406,16,16,1,15
3518,14072,4406,7,0,11,12
3519,14073,4407,18,4,16,19
3519,14074,4407,9,2,6,7
3519,14075,4407,0,18,10,14
3519,14076,4407,19,5,20,17
3520,14077,4408,3,7,11,16
3520,14078,4408,3,15,0,2
3520,14079,4408,16,6,19,8
3520,14080,4408,5,16,3,15
3521,14081,4411,17,17,0,16
3521,14082,4411,4,13,10,7
3521,14083,4411,3,10,20,6
3521,14084,4411,12,3,6,14
3522,14085,4412,15,16,8,19
3522,14086,4412,4,10,2,0
3522,14087,4412,12,4,14,5
3522,14088,4412,5,2,7,6
3523,14089,4413,18,17,3,8
3523,14090,4413,2,7,4,7
3523,14091,4413,3,4,2,17
3523,14092,4413,11,6,18,16
3524,14093,4414,20,6,14,12
3524,14094,4414,12,19,16,4
3524,14095,4414,7,1,3,17
3524,14096,4414,12,16,18,1
3525,14097,4415,8,17,8,0
3525,14098,4415,14,5,16,18
3525,14099,4415,11,16,10,4
3525,14100,4415,9,14,6,15
3526,14101,4416,5,4,7,15
3526,14102,4416,10,7,5,1
3526,14103,4416,6,10,6,7
3526,14104,4416,14,3,5,12
3527,14105,4417,15,19,12,11
3527,14106,4417,14,1,11,19
3527,14107,4417,7,1,16,9
3527,14108,4417,6,6,13,6
3528,14109,4418,12,4,10,20
3528,14110,4418,7,4,10,2
3528,14111,4418,2,19,18,20
3528,14112,4418,19,8,16,7
3529,14113,4421,18,7,6,12
3529,14114,4421,10,16,2,14
3529,14115,4421,7,9,7,11
3529,14116,4421,20,3,2,11
3530,14117,4422,11,15,8,8
3530,14118,4422,3,19,9,19
3530,14119,4422,7,3,13,10
3530,14120,4422,10,7,14,12
3531,14121,4423,19,12,8,8
3531,14122,4423,2,15,18,7
3531,14123,4423,20,2,16,5
3531,14124,4423,1,15,15,16
3532,14125,4424,20,7,2,9
3532,14126,4424,2,7,17,17
3532,14127,4424,4,0,9,0
3532,14128,4424,16,7,9,14
3533,14129,4425,3,13,17,0
3533,14130,4425,9,0,8,3
3533,14131,4425,7,14,14,8
3533,14132,4425,14,20,8,17
3534,14133,4426,11,18,18,8
3534,14134,4426,19,0,14,11
3534,14135,4426,0,9,12,2
3534,14136,4426,2,20,18,3
3535,14137,4427,18,3,5,10
3535,14138,4427,8,9,11,12
3535,14139,4427,9,3,18,19
3535,14140,4427,6,6,8,14
3536,14141,4428,15,12,19,4
3536,14142,4428,1,13,11,1
3536,14143,4428,7,1,18,8
3536,14144,4428,7,13,3,16
3537,14145,4431,5,13,11,11
3537,14146,4431,2,11,4,3
3537,14147,4431,16,11,19,3
3537,14148,4431,13,3,17,14
3538,14149,4432,2,0,17,1
3538,14150,4432,18,2,8,19
3538,14151,4432,6,14,11,15
3538,14152,4432,20,18,14,0
3539,14153,4433,2,1,20,19
3539,14154,4433,6,0,11,7
3539,14155,4433,14,19,19,7
3539,14156,4433,12,7,12,5
3540,14157,4434,6,16,3,2
3540,14158,4434,4,18,10,11
3540,14159,4434,20,5,12,3
3540,14160,4434,4,5,17,9
3541,14161,4435,18,18,18,13
3541,14162,4435,5,20,13,5
3541,14163,4435,12,5,2,12
3541,14164,4435,0,3,7,6
3542,14165,4436,10,15,19,12
3542,14166,4436,14,3,12,12
3542,14167,4436,17,3,7,6
3542,14168,4436,20,19,6,14
3543,14169,4437,5,11,18,13
3543,14170,4437,16,17,7,5
3543,14171,4437,12,8,16,14
3543,14172,4437,6,2,1,0
3544,14173,4438,9,13,7,20
3544,14174,4438,16,2,8,10
3544,14175,4438,1,4,13,0
3544,14176,4438,18,14,9,12
3545,14177,4441,8,9,20,20
3545,14178,4441,13,9,7,20
3545,14179,4441,15,19,7,3
3545,14180,4441,9,7,19,12
3546,14181,4442,4,3,11,0
3546,14182,4442,5,14,10,4
3546,14183,4442,1,16,8,12
3546,14184,4442,1,16,3,19
3547,14185,4443,3,9,1,5
3547,14186,4443,8,9,1,20
3547,14187,4443,0,0,12,15
3547,14188,4443,9,20,17,15
3548,14189,4444,13,19,3,19
3548,14190,4444,9,8,3,9
3548,14191,4444,19,11,8,19
3548,14192,4444,6,2,10,7
3549,14193,4445,9,19,7,0
3549,14194,4445,18,11,15,13
3549,14195,4445,4,14,15,4
3549,14196,4445,9,2,20,16
3550,14197,4446,4,11,13,10
3550,14198,4446,2,9,14,7
3550,14199,4446,17,12,10,7
3550,14200,4446,12,18,18,12
3551,14201,4447,11,15,19,1
3551,14202,4447,8,6,10,17
3551,14203,4447,9,17,3,6
3551,14204,4447,15,13,14,20
3552,14205,4448,17,13,12,7
3552,14206,4448,16,15,19,14
3552,14207,4448,15,17,10,13
3552,14208,4448,12,14,14,1
3553,14209,4451,2,12,9,15
3553,14210,4451,14,1,2,1
3553,14211,4451,5,14,1,3
3553,14212,4451,14,18,5,12
3554,14213,4452,15,20,13,15
3554,14214,4452,4,3,15,20
3554,14215,4452,11,11,9,14
3554,14216,4452,11,2,11,0
3555,14217,4453,11,9,4,15
3555,14218,4453,0,11,14,8
3555,14219,4453,3,19,15,13
3555,14220,4453,15,11,12,19
3556,14221,4454,6,20,15,11
3556,14222,4454,1,7,10,11
3556,14223,4454,6,13,16,19
3556,14224,4454,15,0,3,3
3557,14225,4455,7,7,2,6
3557,14226,4455,5,0,19,19
3557,14227,4455,4,3,13,8
3557,14228,4455,15,1,11,9
3558,14229,4456,10,5,3,19
3558,14230,4456,12,11,11,2
3558,14231,4456,17,11,15,3
3558,14232,4456,9,1,2,10
3559,14233,4457,19,4,13,12
3559,14234,4457,17,11,10,10
3559,14235,4457,5,19,0,5
3559,14236,4457,18,5,6,15
3560,14237,4458,20,13,9,4
3560,14238,4458,3,1,2,17
3560,14239,4458,16,0,16,2
3560,14240,4458,18,11,18,6
3561,14241,4461,4,12,2,0
3561,14242,4461,7,11,17,20
3561,14243,4461,5,14,7,2
3561,14244,4461,17,14,8,8
3562,14245,4462,6,4,7,7
3562,14246,4462,19,2,20,19
3562,14247,4462,15,4,9,8
3562,14248,4462,1,1,5,16
3563,14249,4463,2,5,19,13
3563,14250,4463,0,19,7,5
3563,14251,4463,9,13,14,18
3563,14252,4463,16,5,12,11
3564,14253,4464,20,13,2,7
3564,14254,4464,11,16,3,9
3564,14255,4464,18,14,0,11
3564,14256,4464,3,12,3,12
3565,14257,4465,7,15,12,8
3565,14258,4465,11,17,17,20
3565,14259,4465,17,12,17,20
3565,14260,4465,5,2,5,19
3566,14261,4466,19,2,8,6
3566,14262,4466,12,18,15,16
3566,14263,4466,11,19,16,1
3566,14264,4466,4,8,20,20
3567,14265,4467,4,15,18,16
3567,14266,4467,5,13,8,17
3567,14267,4467,16,15,16,14
3567,14268,4467,3,13,3,11
3568,14269,4468,7,15,2,20
3568,14270,4468,12,17,4,2
3568,14271,4468,7,10,17,0
3568,14272,4468,7,16,6,7
3569,14273,4471,3,20,2,14
3569,14274,4471,5,9,13,0
3569,14275,4471,0,5,11,15
3569,14276,4471,3,11,12,1
3570,14277,4472,5,12,10,7
3570,14278,4472,12,6,5,10
3570,14279,4472,5,2,8,14
3570,14280,4472,14,4,7,3
3571,14281,4473,20,4,7,14
3571,14282,4473,13,5,0,15
3571,14283,4473,4,14,16,20
3571,14284,4473,7,12,20,6
3572,14285,4474,1,2,14,10
3572,14286,4474,10,20,14,18
3572,14287,4474,18,17,19,9
3572,14288,4474,3,18,1,16
3573,14289,4475,12,17,7,7
3573,14290,4475,0,5,14,9
3573,14291,4475,14,11,11,4
3573,14292,4475,13,5,2,7
3574,14293,4476,3,20,10,17
3574,14294,4476,20,15,17,18
3574,14295,4476,18,15,4,20
3574,14296,4476,12,5,20,5
3575,14297,4477,3,3,7,1
3575,14298,4477,18,11,14,16
3575,14299,4477,10,10,6,1
3575,14300,4477,20,19,4,20
3576,14301,4478,17,15,16,17
3576,14302,4478,20,2,8,18
3576,14303,4478,18,15,20,20
3576,14304,4478,3,19,4,0
3577,14305,4481,0,11,20,1
3577,14306,4481,4,10,5,0
3577,14307,4481,4,19,6,7
3577,14308,4481,11,0,11,16
3578,14309,4482,12,14,6,12
3578,14310,4482,15,15,7,14
3578,14311,4482,2,16,19,18
3578,14312,4482,1,15,5,0
3579,14313,4483,4,17,9,16
3579,14314,4483,16,19,18,9
3579,14315,4483,0,17,2,12
3579,14316,4483,8,16,2,14
3580,14317,4484,3,16,20,10
3580,14318,4484,15,19,13,20
3580,14319,4484,4,1,15,11
3580,14320,4484,18,4,12,7
3581,14321,4485,17,15,12,7
3581,14322,4485,4,15,15,10
3581,14323,4485,16,16,11,0
3581,14324,4485,8,4,0,18
3582,14325,4486,1,4,20,13
3582,14326,4486,7,3,16,6
3582,14327,4486,18,5,2,7
3582,14328,4486,6,6,17,19
3583,14329,4487,12,2,14,5
3583,14330,4487,5,12,8,10
3583,14331,4487,9,2,0,20
3583,14332,4487,14,5,11,14
3584,14333,4488,3,2,5,20
3584,14334,4488,14,18,8,5
3584,14335,4488,18,11,12,19
3584,14336,4488,6,11,3,7
3585,14337,4491,7,1,4,16
3585,14338,4491,11,16,17,11
3585,14339,4491,2,0,14,12
3585,14340,4491,10,14,12,4
3586,14341,4492,17,8,17,19
3586,14342,4492,0,0,6,6
3586,14343,4492,11,12,8,6
3586,14344,4492,7,9,8,14
3587,14345,4493,14,3,18,1
3587,14346,4493,11,14,19,5
3587,14347,4493,17,17,5,15
3587,14348,4493,16,5,8,0
3588,14349,4494,6,2,17,10
3588,14350,4494,17,3,6,9
3588,14351,4494,19,7,18,10
3588,14352,4494,10,16,1,9
3589,14353,4495,12,9,2,3
3589,14354,4495,5,19,12,20
3589,14355,4495,1,2,8,1
3589,14356,4495,16,20,12,15
3590,14357,4496,15,17,20,18
3590,14358,4496,12,12,3,7
3590,14359,4496,2,14,16,15
3590,14360,4496,14,13,6,4
3591,14361,4497,5,5,7,3
3591,14362,4497,20,12,14,13
3591,14363,4497,19,12,11,7
3591,14364,4497,15,11,12,7
3592,14365,4498,2,19,15,17
3592,14366,4498,8,18,0,11
3592,14367,4498,16,0,6,20
3592,14368,4498,10,8,8,14
3593,14369,4501,12,5,20,19
3593,14370,4501,14,5,14,11
3593,14371,4501,1,16,20,1
3593,14372,4501,18,20,13,1
3594,14373,4502,15,16,14,14
3594,14374,4502,12,14,12,20
3594,14375,4502,19,14,4,12
3594,14376,4502,3,6,12,5
3595,14377,4503,10,2,4,19
3595,14378,4503,19,3,8,13
3595,14379,4503,7,9,11,8
3595,14380,4503,17,20,7,8
3596,14381,4504,14,2,2,5
3596,14382,4504,15,19,5,19
3596,14383,4504,19,12,13,14
3596,14384,4504,1,14,7,16
3597,14385,4505,13,6,16,1
3597,14386,4505,17,10,18,18
3597,14387,4505,11,12,13,3
3597,14388,4505,19,5,0,1
3598,14389,4506,13,19,0,9
3598,14390,4506,3,19,19,11
3598,14391,4506,19,9,18,4
3598,14392,4506,12,10,10,6
3599,14393,4507,15,9,17,20
3599,14394,4507,4,9,17,15
3599,14395,4507,4,17,14,6
3599,14396,4507,8,13,3,3
3600,14397,4508,4,14,7,13
3600,14398,4508,20,1,5,14
3600,14399,4508,7,13,2,1
3600,14400,4508,9,9,4,9
3601,14401,4511,17,13,16,20
3601,14402,4511,13,14,8,4
3601,14403,4511,13,19,18,16
3601,14404,4511,20,9,13,9
3602,14405,4512,9,7,19,11
3602,14406,4512,13,19,4,18
3602,14407,4512,2,9,12,15
3602,14408,4512,13,15,10,1
3603,14409,4513,2,13,20,13
3603,14410,4513,16,7,2,7
3603,14411,4513,3,17,1,12
3603,14412,4513,2,2,7,20
3604,14413,4514,15,15,6,14
3604,14414,4514,5,5,8,0
3604,14415,4514,18,7,6,7
3604,14416,4514,18,11,2,2
3605,14417,4515,15,10,0,9
3605,14418,4515,1,10,1,9
3605,14419,4515,9,13,15,1
3605,14420,4515,4,1,20,13
3606,14421,4516,5,18,5,8
3606,14422,4516,14,0,5,16
3606,14423,4516,18,20,17,19
3606,14424,4516,12,7,3,17
3607,14425,4517,0,15,7,10
3607,14426,4517,16,13,2,14
3607,14427,4517,19,9,19,7
3607,14428,4517,2,9,6,16
3608,14429,4518,3,6,14,15
3608,14430,4518,6,3,7,2
3608,14431,4518,3,15,2,16
3608,14432,4518,5,9,4,1
3609,14433,4521,11,5,16,16
3609,14434,4521,10,0,11,2
3609,14435,4521,16,4,14,1
3609,14436,4521,5,13,9,1
3610,14437,4522,16,1,11,9
3610,14438,4522,15,5,8,20
3610,14439,4522,10,8,19,7
3610,14440,4522,8,6,19,20
3611,14441,4523,13,14,6,19
3611,14442,4523,20,0,16,17
3611,14443,4523,4,15,8,11
3611,14444,4523,5,11,16,20
3612,14445,4524,5,19,6,11
3612,14446,4524,12,17,1,12
3612,14447,4524,1,0,6,19
3612,14448,4524,16,9,12,9
3613,14449,4525,15,8,8,10
3613,14450,4525,10,20,11,4
3613,14451,4525,8,8,9,4
3613,14452,4525,13,10,18,17
3614,14453,4526,1,14,12,19
3614,14454,4526,7,1,2,20
3614,14455,4526,13,14,4,15
3614,14456,4526,8,18,0,20
3615,14457,4527,14,4,8,3
3615,14458,4527,20,15,9,0
3615,14459,4527,1,2,1,12
3615,14460,4527,5,2,9,18
3616,14461,4528,17,17,3,7
3616,14462,4528,5,5,3,3
3616,14463,4528,4,11,10,17
3616,14464,4528,19,6,4,12
3617,14465,4531,3,0,18,16
3617,14466,4531,10,8,1,4
3617,14467,4531,3,15,9,5
3617,14468,4531,0,2,16,13
3618,14469,4532,2,18,12,8
3618,14470,4532,0,19,17,17
3618,14471,4532,6,6,20,17
3618,14472,4532,12,4,19,19
3619,14473,4533,19,9,2,6
3619,14474,4533,8,11,20,1
3619,14475,4533,17,6,13,13
3619,14476,4533,9,2,16,11
