studentExamsID,firstQuarterAverage,secondQuarterAverage,thirdQuarterAverage,fourthQuarterAverage,overAllAverage,passCondition
4747,84.33333,78.75,87.5,56.75,76.8333325,PASS
4748,57.25,86.25,87.16667,62.75,73.3541675,FAIL
4749,86.83333,56.25,86,62.75,72.9583325,FAIL
4750,73.5,58.66667,67.5,54.16667,63.458335,FAIL
4751,73.58333,56.66667,92.08333,80.33333,75.666665,PASS
4752,55.33333,75.5,71.83333,69.83333,68.1249975,FAIL
4753,80.33333,76.16667,68.58333,81.08333,76.541665,PASS
4754,83.75,66.83333,77.25,57.83333,71.416665,FAIL
4755,64.5,84,74.83333,59.75,70.7708325,FAIL
4756,72.91667,60.66667,77.08333,77.08333,71.9375,FAIL
4757,62.08333,61.33333,68.08333,93.41667,71.229165,FAIL
4758,84.41667,72.41667,74.41667,53.08333,71.083335,FAIL
4759,72.08333,83.41667,73.58333,86.83333,78.979165,PASS
4760,71.33333,85.58333,86.58333,83.41667,81.729165,PASS
4761,63.16667,56.41667,61.58333,56.83333,59.5,FAIL
4762,91.75,51.83333,80.58333,89.83333,78.4999975,PASS
4763,84.16667,79.66667,54.25,59.83333,69.4791675,FAIL
4764,60.83333,69.75,73.5,56.25,65.0833325,FAIL
4765,69.16667,66,68.41667,63.08333,66.6666675,FAIL
4766,92,57,54.75,62,66.4375,FAIL
4767,63.58333,86.41667,84.08333,68.33333,75.604165,PASS
4768,59.91667,73.58333,77.58333,57.16667,67.0625,FAIL
4769,78.25,92.91667,88.41667,65.5,81.270835,PASS
4770,83.25,68.75,55,54.25,65.3125,FAIL
4771,89.33333,79.66667,62.25,81.66667,78.2291675,PASS
4772,58.83333,72.58333,88.66667,69.83333,72.479165,FAIL
4773,70.75,53.25,61,58.16667,60.7916675,FAIL
4774,49.41667,84.08333,62.33333,82.66667,69.625,FAIL
4775,61.25,68.75,51.91667,67.08333,62.25,FAIL
4776,66.33333,82.58333,77.91667,52.66667,69.875,FAIL
4777,89.41667,76.5,91.5,63.75,80.2916675,PASS
4778,54.58333,84.5,50.25,79.75,67.2708325,FAIL
4779,57.58333,72.66667,78.91667,80.08333,72.3125,FAIL
4780,79.08333,85.5,77.41667,49.75,72.9375,FAIL
4781,58.08333,76.25,58.16667,73.08333,66.3958325,FAIL
4782,78.91667,60.83333,71.08333,69.58333,70.104165,FAIL
4783,84.58333,78.08333,66.66667,67.08333,74.104165,FAIL
4784,91.25,80,72.66667,90,83.4791675,PASS
4785,68.83333,54.08333,85.5,69.5,69.479165,FAIL
4786,91.25,91.5,74,67.75,81.125,PASS
4787,82.66667,86.66667,67.33333,79.75,79.1041675,PASS
4788,74.25,81.5,71.33333,90.5,79.3958325,PASS
4789,55.25,54.08333,78.33333,63.83333,62.8749975,FAIL
4790,62.25,57.58333,74.33333,58.91667,63.2708325,FAIL
4791,88.83333,67.91667,75.75,55.25,71.9375,FAIL
4792,90.41667,74.16667,56.41667,64.16667,71.29167,FAIL
4793,71.66667,71.83333,66.16667,87.91667,74.395835,FAIL
4794,87.25,78.25,61.08333,70.5,74.2708325,FAIL
4795,86.25,95.66667,63.33333,52,74.3125,FAIL
4796,72.66667,92.25,65.16667,82.16667,78.0625025,PASS
4797,50.58333,88.5,57.5,59.25,63.9583325,FAIL
4798,85.25,61.41667,71.25,67.66667,71.395835,FAIL
4799,58.41667,65.33333,67.25,87.16667,69.5416675,FAIL
4800,91.75,88.25,87.25,73.75,85.25,PASS
4801,71.16667,84,72.91667,86.58333,78.6666675,PASS
4802,48.08333,71.33333,67.25,55,60.416665,FAIL
4803,88.58333,61.66667,59.16667,55.41667,66.208335,FAIL
4804,86,62,88.83333,56.5,73.3333325,FAIL
4805,54.08333,58.58333,80,52.58333,61.3124975,FAIL
4806,71,64.83333,69.83333,55.91667,65.3958325,FAIL
4807,59.66667,92.58333,80,54.41667,71.6666675,FAIL
4808,81.41667,71.41667,47.25,53.16667,63.3125025,FAIL
4809,64.83333,81.66667,58.75,67.58333,68.2083325,FAIL
4810,74,82.16667,53.91667,83.5,73.395835,FAIL
4811,64.5,83,88.08333,67.08333,75.666665,PASS
4812,63.83333,74.91667,72.33333,53.16667,66.0625,FAIL
4813,64.58333,71,68,84.75,72.0833325,FAIL
4814,81.08333,75.75,71.08333,49.41667,69.3333325,FAIL
4815,56,53.08333,88.66667,81.83333,69.8958325,FAIL
4816,52.16667,61.75,81.75,51.83333,61.875,FAIL
4817,84.5,65.25,68.25,47,66.25,FAIL
4818,52.33333,60.91667,60.58333,63.41667,59.3125,FAIL
4819,88,69.66667,49.83333,55,65.625,FAIL
4820,91,65.08333,79.75,83.83333,79.916665,PASS
4821,50.5,87.5,66.58333,71.5,69.0208325,FAIL
4822,88.91667,78.33333,71.5,68.91667,76.9166675,PASS
4823,80.91667,45.33333,93.16667,75.33333,73.6875,FAIL
4824,53.66667,86.91667,58.66667,70.91667,67.54167,FAIL
4825,87,83.5,64,87.33333,80.4583325,PASS
4826,60.41667,78.58333,72.5,82.75,73.5625,FAIL
4827,69.41667,52.91667,77.66667,60.58333,65.145835,FAIL
4828,54,51.33333,91.75,52,62.2708325,FAIL
4829,48.83333,55.91667,83,86,68.4375,FAIL
4830,69.91667,57.16667,75.08333,67.41667,67.395835,FAIL
4831,73.41667,85.66667,62.41667,58.5,70.0000025,FAIL
4832,80.33333,86.5,76.08333,71.5,78.604165,PASS
4833,53.66667,83.33333,85.41667,70.33333,73.1875,FAIL
4834,84.58333,61.16667,53.16667,77.33333,69.0625,FAIL
4835,66,63.16667,79.75,80.83333,72.4375,FAIL
4836,87.25,58.75,58.08333,76.33333,70.104165,FAIL
4837,58.5,53,47.25,90.33333,62.2708325,FAIL
4838,79.91667,49.5,62.58333,67.08333,64.7708325,FAIL
4839,56.16667,64.75,71.33333,59.16667,62.8541675,FAIL
4840,71.41667,77.58333,78.33333,61.25,72.1458325,FAIL
4841,88.16667,65.16667,87.91667,68,77.3125025,PASS
4842,74.83333,71.33333,51.16667,61.66667,64.75,FAIL
4843,83.58333,66.66667,65.08333,59.25,68.6458325,FAIL
4844,49.08333,73.58333,62.08333,82.25,66.7499975,FAIL
4845,64.5,58.83333,49.91667,57.75,57.75,FAIL
4846,54.58333,66,49.83333,92.75,65.791665,FAIL
4847,59.41667,67.58333,73.83333,62.5,65.8333325,FAIL
4848,73.75,86.66667,71.16667,86.41667,79.5000025,PASS
4849,89.16667,74.66667,61.58333,85.58333,77.75,PASS
4850,73.33333,67,55.16667,87.33333,70.7083325,FAIL
4851,79.41667,86.5,64.58333,92.33333,80.7083325,PASS
4852,65.33333,87.91667,60.16667,67.25,70.1666675,FAIL
4853,50.41667,91.5,55.5,71.33333,67.1875,FAIL
4854,70.83333,76.83333,55.5,73.33333,69.1249975,FAIL
4855,70.16667,76.75,63.58333,84.08333,73.6458325,FAIL
4856,63.83333,67.41667,65,80.91667,69.2916675,FAIL
4857,77.91667,84.25,57.75,58.16667,69.520835,FAIL
4858,80.5,79.75,62.91667,86.08333,77.3125,PASS
4859,72.33333,49.5,70.08333,60.91667,63.2083325,FAIL
4860,75.91667,80.08333,78.75,64.16667,74.7291675,FAIL
4861,81.91667,79.5,89,59.5,77.4791675,PASS
4862,61,75.66667,50.5,72.25,64.8541675,FAIL
4863,84.58333,53.16667,50.5,70.91667,64.7916675,FAIL
4864,65.75,78.66667,63.16667,67.75,68.833335,FAIL
4865,52.75,64,59.75,74.66667,62.7916675,FAIL
4866,80.08333,72.58333,69.5,88.75,77.729165,PASS
4867,62.91667,70,89,80.58333,75.625,PASS
4868,53,63.08333,71.91667,68.83333,64.2083325,FAIL
4869,66.91667,66.91667,64.58333,55.75,63.5416675,FAIL
4870,81.66667,59.33333,85.08333,58.83333,71.229165,FAIL
4871,68.75,49.5,51.08333,90.75,65.0208325,FAIL
4872,82.66667,75.08333,76,77.25,77.75,PASS
4873,67.16667,75.58333,56,57.58333,64.0833325,FAIL
4874,73.91667,82.08333,80,68.5,76.125,PASS
4875,64.83333,68.33333,87.41667,47.16667,66.9375,FAIL
4876,52.33333,68.25,80.58333,78.58333,69.9374975,FAIL
4877,80.08333,64.16667,79.83333,69.91667,73.5,FAIL
4878,89.33333,89.66667,87.25,55.41667,80.4166675,PASS
4879,57.25,83.83333,57.83333,80.41667,69.8333325,FAIL
4880,56.16667,56.58333,73.41667,67.08333,63.3125,FAIL
4881,68.75,77.5,54.5,68.83333,67.3958325,FAIL
4882,55,88.75,83.16667,65.83333,73.1875,FAIL
4883,52.16667,63.5,78.08333,49.83333,60.8958325,FAIL
4884,70.58333,57,62.58333,58.91667,62.2708325,FAIL
4885,75.5,86.25,68.75,58.58333,72.2708325,FAIL
4886,81.91667,74,75.91667,80.58333,78.1041675,PASS
4887,92.58333,75.41667,82.33333,63.66667,78.5,PASS
4888,68.5,54.25,58.41667,75,64.0416675,FAIL
4889,69.08333,76.16667,87.16667,66.41667,74.708335,FAIL
4890,67.83333,70.08333,75.58333,75.58333,72.27083,FAIL
4891,81,64.91667,65.41667,69.58333,70.2291675,FAIL
4892,62.41667,51.83333,84.66667,77.5,69.1041675,FAIL
4893,78.08333,76.5,54.33333,84.91667,73.4583325,FAIL
4894,89.83333,77.33333,62.41667,76.25,76.4583325,PASS
4895,79.41667,66.25,72.25,48.91667,66.708335,FAIL
4896,75.25,82.25,78,74,77.375,PASS
4897,83.41667,76.91667,67.91667,68.08333,74.083335,FAIL
4898,69.25,90.5,68.58333,70.33333,74.666665,FAIL
4899,76.91667,80.16667,69.5,67.83333,73.6041675,FAIL
4900,54.08333,57.41667,70.41667,80.41667,65.583335,FAIL
4901,51,47.41667,72.08333,53.83333,56.0833325,FAIL
4902,57.08333,55.41667,91.33333,70.5,68.5833325,FAIL
4903,54,79.66667,66.16667,74.91667,68.6875025,FAIL
4904,75.83333,70.33333,76.66667,85.16667,77,PASS
4905,57.91667,82.91667,63.41667,45.5,62.4375025,FAIL
4906,68.75,54.58333,79.16667,59.5,65.5,FAIL
4907,68,92.75,88.75,72.5,80.5,PASS
4908,71.66667,78.33333,50.41667,54.58333,63.75,FAIL
4909,58.75,78.91667,84.5,49.66667,67.958335,FAIL
4910,85.58333,58.33333,54.41667,89.58333,71.979165,FAIL
4911,62.58333,64,64,68.83333,64.854165,FAIL
4912,80.5,76.16667,50.5,75.16667,70.583335,FAIL
4913,83.25,54.16667,64.83333,73.25,68.875,FAIL
4914,85.66667,59.66667,87.08333,58.91667,72.833335,FAIL
4915,72.08333,88.08333,85.75,63.33333,77.3124975,PASS
4916,62.66667,62.66667,62.66667,86.91667,68.72917,FAIL
4917,70.75,61.33333,85.08333,55.75,68.229165,FAIL
4918,87.91667,56.91667,67.66667,78.58333,72.770835,FAIL
4919,47.08333,93.41667,77.16667,85.33333,75.75,PASS
4920,65.66667,67.83333,81.58333,66.66667,70.4375,FAIL
4921,55.58333,82.75,78.16667,85.5,75.5,PASS
4922,69.16667,81.08333,65.33333,55.91667,67.875,FAIL
4923,67.41667,76.5,90.08333,56.08333,72.5208325,FAIL
4924,88.33333,78.91667,70.5,80.16667,79.4791675,PASS
4925,53.08333,74.58333,61.58333,70.33333,64.89583,FAIL
4926,61,74.08333,52.33333,74.91667,65.5833325,FAIL
4927,77.5,66.33333,84,88.33333,79.041665,PASS
4928,52.33333,80.66667,61.08333,84.83333,69.729165,FAIL
4929,52.75,67.66667,88.66667,71.41667,70.1250025,FAIL
4930,85.08333,53.66667,51.58333,59.75,62.5208325,FAIL
4931,89.33333,92.5,84.08333,68.16667,83.5208325,PASS
4932,50.5,87.75,56.16667,81.5,68.9791675,FAIL
4933,78.91667,73.5,60.91667,65.16667,69.6250025,FAIL
4934,60.66667,83.33333,55.83333,77.41667,69.3125,FAIL
4935,86.66667,84.16667,77.83333,61.41667,77.520835,PASS
4936,55.83333,74.91667,86.41667,68.08333,71.3125,FAIL
4937,62.91667,65.75,50.33333,80.5,64.875,FAIL
4938,45.33333,87.41667,57.91667,68.91667,64.895835,FAIL
4939,91.5,82.66667,81.58333,60,78.9375,PASS
4940,64.75,56.91667,67.83333,62.25,62.9375,FAIL
4941,91.66667,64.91667,83.91667,74.83333,78.833335,PASS
4942,61.58333,84.08333,63.25,69,69.479165,FAIL
4943,64.66667,84.33333,67.41667,75.41667,72.958335,FAIL
4944,75.75,53.41667,77.58333,56.5,65.8125,FAIL
4945,62.16667,86.5,80.66667,85.33333,78.6666675,PASS
4946,84,66.75,65.75,56.58333,68.2708325,FAIL
4947,69.41667,61.08333,71.41667,73.75,68.9166675,FAIL
4948,77.25,77.75,63.58333,72.41667,72.75,FAIL
4949,53.91667,75,74.75,70.66667,68.583335,FAIL
4950,47.58333,63.83333,52.91667,72.25,59.1458325,FAIL
4951,85.08333,67.5,70.08333,79.66667,75.5833325,PASS
4952,85.08333,53.91667,55.41667,86.66667,70.270835,FAIL
4953,76.5,78.16667,80.91667,78.33333,78.4791675,PASS
4954,80,61.83333,81.08333,63.25,71.541665,FAIL
4955,57.83333,66.66667,85.33333,83.83333,73.416665,FAIL
4956,59.16667,86.75,57.5,78.66667,70.520835,FAIL
4957,81.5,72.25,61,74.08333,72.2083325,FAIL
4958,87.91667,76.75,68.83333,62,73.875,FAIL
4959,59.08333,81.16667,87.5,57.91667,71.4166675,FAIL
4960,61.08333,72.16667,70.25,84.08333,71.8958325,FAIL
4961,87,63.75,82,88.25,80.25,PASS
4962,76.08333,59.25,77.25,51.5,66.0208325,FAIL
4963,68.16667,72.83333,56.08333,48.91667,61.5,FAIL
4964,84.66667,60.08333,72.41667,52.83333,67.5,FAIL
4965,56.75,83.5,55.66667,77.41667,68.333335,FAIL
4966,49.5,65.83333,55.41667,59,57.4375,FAIL
4967,60.5,89.08333,74.08333,58.83333,70.6249975,FAIL
4968,55.91667,66.91667,51.5,84,64.583335,FAIL
4969,77.58333,80.83333,56.25,83.66667,74.5833325,FAIL
4970,51.66667,76.66667,54.58333,69.16667,63.020835,FAIL
4971,53.33333,55.83333,70.66667,85.08333,66.229165,FAIL
4972,86.41667,78,71.91667,71.16667,76.8750025,PASS
4973,84.66667,69.91667,71.75,70,74.083335,FAIL
4974,57.75,88.16667,90.66667,94.91667,82.8750025,PASS
4975,77.5,90,82.58333,79.66667,82.4375,PASS
4976,52,74.25,72,85.91667,71.0416675,FAIL
4977,56.83333,71.33333,60.5,81.25,67.479165,FAIL
4978,70.41667,54,49.83333,90.25,66.125,FAIL
4979,62.66667,81.66667,86.58333,86.75,79.4166675,PASS
4980,63.58333,50.16667,50.33333,67.75,57.9583325,FAIL
4981,80.41667,53.33333,56.5,59.66667,62.4791675,FAIL
4982,48.91667,65.58333,85.16667,73.66667,68.333335,FAIL
4983,66.41667,85.66667,73.33333,82.08333,76.875,PASS
4984,50.25,63.5,55,61.58333,57.5833325,FAIL
4985,58.41667,90.5,72.25,65.91667,71.770835,FAIL
4986,85.25,89.5,77.91667,55.33333,77,PASS
4987,60,91.5,60.75,54.16667,66.6041675,FAIL
4988,69.5,87.25,61.83333,65.66667,71.0625,FAIL
4989,72.83333,79.08333,64.83333,53.25,67.4999975,FAIL
4990,64.25,89.25,70.66667,79.16667,75.833335,PASS
4991,69.41667,64.41667,71.08333,79.91667,71.208335,FAIL
4992,70.5,88.16667,66,74.91667,74.895835,FAIL
4993,88.08333,63.16667,52.91667,71.66667,68.958335,FAIL
4994,70.16667,60,50.33333,47,56.875,FAIL
4995,74.75,55.83333,51.25,66,61.9583325,FAIL
4996,88.16667,76.08333,67.5,85,79.1875,PASS
4997,46.16667,76.66667,51.08333,71.75,61.4166675,FAIL
4998,86.83333,69.33333,77.83333,49.83333,70.95833,FAIL
4999,82.5,58.25,52.41667,77.83333,67.75,FAIL
5000,63.83333,81.25,85.41667,66.25,74.1875,FAIL
5001,66,59.66667,69.75,73.16667,67.145835,FAIL
5002,69,87,62.08333,72.41667,72.625,FAIL
5003,81.91667,54,68.33333,59.16667,65.8541675,FAIL
5004,89.16667,76.25,57.66667,77.75,75.208335,PASS
5005,92.58333,80.5,60.75,55,72.2083325,FAIL
5006,50.83333,67.91667,52.16667,52.5,55.8541675,FAIL
5007,80.66667,79.66667,69.75,84.08333,78.5416675,PASS
5008,90.83333,82.5,52.16667,79.08333,76.1458325,PASS
5009,58.5,80.91667,62.75,51.5,63.4166675,FAIL
5010,60.41667,86.91667,50.83333,80.25,69.6041675,FAIL
5011,65.33333,72.5,71.66667,68,69.375,FAIL
5012,54.75,71.66667,63.58333,57,61.75,FAIL
5013,46.5,69.33333,77.25,51.33333,61.104165,FAIL
5014,90.41667,86.33333,63.75,55.83333,74.0833325,FAIL
5015,57.5,64.41667,81.83333,57.25,65.25,FAIL
5016,86.58333,48.33333,56.58333,86.75,69.5624975,FAIL
5017,73.5,55.91667,89.25,77.75,74.1041675,FAIL
5018,63.66667,78.41667,92.16667,79.41667,78.41667,PASS
5019,71,50.75,63.08333,61.66667,61.625,FAIL
5020,88.5,48.5,83.83333,77.5,74.5833325,FAIL
5021,83.25,64.58333,61.91667,63.16667,68.2291675,FAIL
5022,83.25,72.58333,63.75,86.41667,76.5,PASS
5023,84.08333,58.75,60.33333,82.16667,71.3333325,FAIL
5024,83.16667,85.5,55.41667,69.5,73.395835,FAIL
5025,60.16667,78.58333,71.75,69.58333,70.0208325,FAIL
5026,85.16667,54.91667,90.33333,51.91667,70.583335,FAIL
5027,66.33333,91.25,53,69.75,70.0833325,FAIL
5028,47.75,70.41667,72.66667,84.58333,68.8541675,FAIL
5029,82.91667,82.08333,71.33333,87.08333,80.854165,PASS
5030,73.66667,51.25,46.83333,67.5,59.8125,FAIL
5031,66,70.33333,85.41667,80.66667,75.6041675,PASS
5032,77.33333,70.66667,81.58333,57.75,71.8333325,FAIL
5033,54.75,82.16667,60.75,64.91667,65.645835,FAIL
5034,54.58333,74.75,68.16667,61.08333,64.6458325,FAIL
5035,58.75,61.08333,64.25,69.41667,63.375,FAIL
5036,75.08333,71.08333,59.08333,58.66667,65.979165,FAIL
5037,75.83333,71.16667,73.41667,52.33333,68.1875,FAIL
5038,70.41667,51.83333,87.5,53.08333,65.7083325,FAIL
5039,71.16667,83,67.41667,79.25,75.208335,PASS
5040,50.5,88.66667,58,49.41667,61.645835,FAIL
5041,55.83333,87.91667,74.66667,65.83333,71.0625,FAIL
5042,66.75,73.25,86,81.41667,76.8541675,PASS
5043,75.66667,88,61.16667,84,77.208335,PASS
5044,60,68.41667,86.08333,45.75,65.0625,FAIL
5045,55.16667,73.75,64.08333,83.66667,69.1666675,FAIL
5046,56.41667,72.33333,50.91667,58.83333,59.625,FAIL
5047,75.33333,66.08333,61.08333,83.25,71.4374975,FAIL
5048,70.41667,47.5,81.58333,52.66667,63.0416675,FAIL
5049,61.16667,76.16667,82.33333,76,73.9166675,FAIL
5050,73,69.66667,71.16667,68.41667,70.5625025,FAIL
5051,85.25,60.08333,57.83333,79.5,70.666665,FAIL
5052,85.08333,70.25,59.16667,76.25,72.6875,FAIL
5053,57.5,59.5,87.83333,88.5,73.3333325,FAIL
5054,67.58333,74,58.25,89.25,72.2708325,FAIL
5055,90.5,73.58333,93.25,50.25,76.8958325,PASS
5056,88.75,70.91667,88.33333,85.41667,83.3541675,PASS
5057,88.41667,51.16667,79.58333,88,76.7916675,PASS
5058,72.25,68.08333,52.25,84.41667,69.25,FAIL
5059,74.75,67.5,75.08333,61.41667,69.6875,FAIL
5060,66.25,74.08333,74.83333,63.25,69.604165,FAIL
5061,55.91667,53.5,62.75,50.66667,55.708335,FAIL
5062,62.25,58.66667,66,55.58333,60.625,FAIL
5063,59.41667,80.75,53.25,49.41667,60.708335,FAIL
5064,84.16667,59.08333,65.33333,58.91667,66.875,FAIL
5065,58.41667,76.25,56.83333,52.75,61.0625,FAIL
5066,68.25,60.83333,64.33333,80,68.354165,FAIL
5067,82.41667,76.75,78.08333,70.91667,77.0416675,PASS
5068,85.5,76,54.08333,88.66667,76.0625,PASS
5069,86.75,56.33333,43.75,76.08333,65.729165,FAIL
5070,64.58333,74.58333,74.75,74.16667,72.0208325,FAIL
5071,80.75,49.08333,57.41667,83.91667,67.7916675,FAIL
5072,54.08333,61.5,51.41667,74.33333,60.3333325,FAIL
5073,61.08333,65.33333,79.83333,78.33333,71.14583,FAIL
5074,91.41667,82.91667,79.83333,77.66667,82.958335,PASS
5075,72.33333,60.08333,82.08333,55.83333,67.58333,FAIL
5076,82.91667,66.33333,63,52.58333,66.2083325,FAIL
5077,49.25,60.16667,87.41667,70.5,66.833335,FAIL
5078,68.25,57.75,68.58333,79.16667,68.4375,FAIL
5079,58.16667,79.66667,67.08333,51.16667,64.020835,FAIL
5080,82.08333,60.16667,63.16667,60.41667,66.458335,FAIL
5081,80.83333,71.16667,69.33333,71.5,73.2083325,FAIL
5082,56.08333,56.66667,54.41667,65,58.0416675,FAIL
5083,92.25,73.5,72.25,73.5,77.875,PASS
5084,52.75,75.08333,58.91667,85.33333,68.0208325,FAIL
5085,90.91667,70.83333,58.66667,85.25,76.4166675,PASS
5086,58.83333,74.16667,64.91667,51.91667,62.458335,FAIL
5087,60.41667,61.5,83.58333,77.33333,70.7083325,FAIL
5088,70,84.5,59.16667,80.08333,73.4375,FAIL
5089,75.5,66.58333,55.91667,55.91667,63.4791675,FAIL
5090,65,58.08333,85.5,91.75,75.0833325,PASS
5091,66.08333,77.25,74,86.33333,75.916665,PASS
5092,56.91667,79.91667,63.58333,60.58333,65.25,FAIL
5093,67.91667,59.91667,52.33333,85.66667,66.458335,FAIL
5094,90.91667,72.33333,81.16667,60.75,76.2916675,PASS
5095,41.75,88.83333,81.08333,71.25,70.729165,FAIL
5096,69,69.16667,83,93,78.5416675,PASS
5097,78.66667,57.41667,70.83333,51.75,64.6666675,FAIL
5098,56.41667,81.5,58,78.33333,68.5625,FAIL
5099,79.83333,63,52.91667,57.58333,63.3333325,FAIL
5100,86.41667,76.08333,74.33333,62.25,74.7708325,FAIL
5101,61,84.41667,86.75,87.16667,79.833335,PASS
5102,90.25,76.91667,87.25,82.91667,84.333335,PASS
5103,51.25,62.91667,71.25,52.16667,59.395835,FAIL
5104,67.66667,84.41667,67.66667,84.83333,76.145835,PASS
5105,74.58333,50.25,89.66667,74.16667,72.1666675,FAIL
5106,83.08333,73.25,90.08333,88.5,83.729165,PASS
5107,57,82.5,70.08333,49.08333,64.666665,FAIL
5108,77.08333,85.66667,60.83333,84.91667,77.125,PASS
5109,58.33333,55.08333,64,46.25,55.916665,FAIL
5110,58.66667,71,83.75,52.75,66.5416675,FAIL
5111,48.25,72.41667,80,85.41667,71.520835,FAIL
5112,65.5,73,87.08333,70.25,73.9583325,FAIL
5113,84.41667,72.66667,48.25,52.08333,64.3541675,FAIL
5114,77.83333,51.91667,64.58333,89.41667,70.9375,FAIL
5115,75.16667,67.41667,83.66667,64.41667,72.66667,FAIL
5116,70.83333,75.08333,73.66667,46.41667,66.5,FAIL
5117,72.83333,59.66667,89.08333,66.75,72.0833325,FAIL
5118,89.33333,75.75,72.91667,84.66667,80.6666675,PASS
5119,69.33333,88.5,78.16667,65,75.25,PASS
5120,81.83333,53.08333,76,73.33333,71.0624975,FAIL
5121,62.25,62.58333,53.58333,75,63.354165,FAIL
5122,69.33333,85.33333,64.41667,80.16667,74.8125,FAIL
5123,52.91667,79.5,74.41667,81.75,72.145835,FAIL
5124,75.33333,64.91667,87.33333,70.91667,74.625,FAIL
5125,53.08333,88.08333,70.33333,67.16667,69.666665,FAIL
5126,53.58333,68.41667,72.83333,95.75,72.6458325,FAIL
5127,63.41667,84.66667,56.91667,87.25,73.0625025,FAIL
5128,87.58333,85.33333,47.91667,87,76.9583325,PASS
5129,79,68.5,73.16667,88.16667,77.208335,PASS
5130,82.08333,86.41667,65.33333,82.58333,79.104165,PASS
5131,65.25,57,77.58333,60,64.9583325,FAIL
5132,79.83333,49.41667,80.08333,75.41667,71.1875,FAIL
5133,71.33333,79.41667,80.16667,83.5,78.6041675,PASS
5134,54.16667,53.08333,88.75,49.83333,61.4583325,FAIL
5135,54.5,67.58333,70.66667,84.91667,69.4166675,FAIL
5136,63.75,72.16667,85.16667,76.08333,74.2916675,FAIL
5137,82.16667,63.83333,47.91667,46,59.9791675,FAIL
5138,69.08333,74.08333,56,56.08333,63.8124975,FAIL
5139,53.75,70.33333,52.16667,61.16667,59.3541675,FAIL
5140,64.08333,72.16667,73.25,86.5,74,FAIL
5141,92.25,64.5,59.08333,60.25,69.0208325,FAIL
5142,71.16667,80.16667,74.16667,75.91667,75.35417,PASS
5143,60.91667,83.16667,57.83333,76.25,69.5416675,FAIL
5144,84.91667,87.41667,75.25,77.08333,81.1666675,PASS
5145,69.83333,62.58333,65.5,54.91667,63.2083325,FAIL
5146,56.25,85.66667,71.83333,80.33333,73.5208325,FAIL
5147,65.25,71.91667,59.75,76.91667,68.458335,FAIL
5148,90.75,67.75,84.16667,70.25,78.2291675,PASS
5149,54.25,85.58333,83,84.41667,76.8125,PASS
5150,78.08333,65.5,46.25,55.58333,61.354165,FAIL
5151,67.25,86.66667,61.08333,84.33333,74.8333325,FAIL
5152,81.33333,81.08333,80.83333,83.5,81.6874975,PASS
5153,80.25,80.33333,89.83333,56.66667,76.7708325,PASS
5154,49.75,94.33333,65.83333,56.08333,66.4999975,FAIL
5155,80.08333,88.75,51.66667,80.66667,75.2916675,PASS
5156,53.33333,57.41667,48.41667,87.66667,61.708335,FAIL
5157,77.83333,61.08333,60.25,56.41667,63.8958325,FAIL
5158,53.91667,76.58333,59.25,55.08333,61.2083325,FAIL
5159,79.16667,86.25,61.58333,81.66667,77.1666675,PASS
5160,73.5,56.5,58.33333,69.08333,64.354165,FAIL
5161,48.58333,84.75,85.58333,73.16667,73.0208325,FAIL
5162,65.5,65.66667,89.58333,85,76.4375,PASS
5163,64.25,84.75,76.41667,90,78.8541675,PASS
5164,62.83333,82.16667,60.08333,81.25,71.5833325,FAIL
5165,57,79.83333,81.66667,86.66667,76.2916675,PASS
5166,83.08333,50.16667,87.66667,56.25,69.2916675,FAIL
5167,65.83333,76,54,55.41667,62.8125,FAIL
5168,84.66667,68.5,57.25,67.75,69.5416675,FAIL
5169,72.58333,49.41667,88,63.66667,68.4166675,FAIL
5170,80.58333,73.16667,55.08333,79.25,72.0208325,FAIL
5171,59.5,52.41667,62.91667,53.75,57.145835,FAIL
5172,84,67.83333,65.5,69.83333,71.791665,FAIL
5173,59.16667,85.41667,72.75,74.08333,72.8541675,FAIL
5174,86.75,73,58.25,73.41667,72.8541675,FAIL
5175,59,88.83333,67.16667,89.25,76.0625,PASS
5176,84.91667,60.41667,88.75,53.91667,72.0000025,FAIL
5177,81.83333,90.25,56.91667,54.25,70.8125,FAIL
5178,66.66667,88,75.5,49.08333,69.8125,FAIL
5179,70,57.08333,73.33333,75.08333,68.8749975,FAIL
5180,52.58333,56.16667,67.75,87.83333,66.0833325,FAIL
5181,74.75,56.66667,50.08333,54.5,59,FAIL
5182,68.25,71.83333,83.25,50.5,68.4583325,FAIL
5183,58.41667,79.91667,58.66667,55,63.0000025,FAIL
5184,77.75,66.25,79.41667,51.5,68.7291675,FAIL
5185,85.83333,63.16667,51,70.91667,67.7291675,FAIL
5186,75.25,59.91667,70.58333,69.83333,68.8958325,FAIL
5187,56.5,68.33333,61.83333,85.91667,68.1458325,FAIL
5188,80.83333,65.75,87.25,84,79.4583325,PASS
5189,76.33333,90.08333,69.66667,74.16667,77.5625,PASS
5190,78.41667,69.25,67.5,85.16667,75.083335,PASS
5191,83.75,84.91667,60.5,82.91667,78.020835,PASS
5192,79.33333,76.5,83.16667,71.08333,77.5208325,PASS
5193,80,54,65,53.5,63.125,FAIL
5194,59.75,85.75,70.91667,95.5,77.9791675,PASS
5195,66.41667,87,62.91667,77.08333,73.3541675,FAIL
